code_x,country,countryEn,displayAffiliation,displayName,displayNameEn,dob,draftYear,experience,firstInitial,firstName,firstNameEn,height,jerseyNo,lastName,lastNameEn,leagueId_x,playerId,position,schoolType,weight,abbr,city,cityEn,code_y,conference,displayAbbr,displayConference,division,id,isAllStarTeam,isLeagueTeam,leagueId_y,name,nameEn
jamal_murray,加拿大,Canada,Kentucky/Canada,贾马尔 穆雷,Jamal Murray,856674000000,2016,2,贾马尔,贾马尔,Jamal,1.93,27,穆雷,Murray,00,1627750,后卫,College,93.9 公斤,DEN,丹佛,Denver,nuggets,Western,掘金,西部,西北分区,1610612743,False,True,00,掘金,Nuggets
dzanan_musa,Bosnia and Herzegovina,Bosnia and Herzegovina,Bosnia and Herzegovina,扎南 穆萨,Dzanan Musa,926136000000,2018,0,扎南,扎南,Dzanan,2.06,30,穆萨,Musa,00,1629058,后卫-前锋,,94.3 公斤,BKN,布鲁克林,Brooklyn,nets,Eastern,篮网,东部,大西洋分区,1610612751,False,True,00,篮网,Nets
mike_muscala,美国,United States,Bucknell/United States,迈克 穆斯卡拉,Mike Muscala,678340800000,2013,5,迈克,迈克,Mike,2.11,31,穆斯卡拉,Muscala,00,203488,前锋-中锋,College,108.9 公斤,PHI,费城,Philadelphia,sixers,Eastern,76人,东部,大西洋分区,1610612755,False,True,00,76人,Sixers
sviatoslav_mykhailiuk,乌克兰,Ukraine,Kansas/Ukraine,斯维亚托斯拉夫 米哈伊柳克,Svi Mykhailiuk,865915200000,2018,0,斯维亚托斯拉夫,斯维亚托斯拉夫,Svi,2.03,10,米哈伊柳克,Mykhailiuk,00,1629004,后卫,College,93.0 公斤,LAL,洛杉矶,Los Angeles,lakers,Western,湖人,西部,太平洋分区,1610612747,False,True,00,湖人,Lakers
abdel_nader,埃及,Egypt,Iowa State/Egypt,阿卜杜勒 纳德,Abdel Nader,748929600000,2016,1,阿卜杜勒,阿卜杜勒,Abdel,1.98,11,纳德,Nader,00,1627846,前锋,College,102.1 公斤,OKC,俄克拉荷马城,Oklahoma City,thunder,Western,雷霆,西部,西北分区,1610612760,False,True,00,雷霆,Thunder
larry_nance jr.,美国,United States,Wyoming/United States,拉里 南斯二世,Larry Nance Jr.,725864400000,2015,3,拉里,拉里,Larry,2.06,22,南斯二世,Nance Jr.,00,1626204,前锋,College,104.3 公斤,CLE,克利夫兰,Cleveland,cavaliers,Eastern,骑士,东部,中央分区,1610612739,False,True,00,骑士,Cavaliers
shabazz_napier,美国,United States,Connecticut/United States,沙巴兹 内皮尔,Shabazz Napier,679464000000,2014,4,沙巴兹,沙巴兹,Shabazz,1.85,13,内皮尔,Napier,00,203894,后卫,College,81.6 公斤,BKN,布鲁克林,Brooklyn,nets,Eastern,篮网,东部,大西洋分区,1610612751,False,True,00,篮网,Nets
nene_hilario,巴西,Brazil,"Sao Carlos, Brazil/Brazil",内内,Nene,400737600000,2002,16,,,,2.11,42,内内,Nene,00,2403,中锋-前锋,Country,113.4 公斤,HOU,休斯顿,Houston,rockets,Western,火箭,西部,西南分区,1610612745,False,True,00,火箭,Rockets
raul_neto,巴西,Brazil,Brazil,劳尔 内托,Raul Neto,706248000000,2013,3,劳尔,劳尔,Raul,1.85,25,内托,Neto,00,203526,后卫,None,81.2 公斤,UTA,犹他,Utah,jazz,Western,爵士,西部,西北分区,1610612762,False,True,00,爵士,Jazz
georges_niang,美国,United States,Iowa State/United States,乔治斯 尼昂,Georges Niang,740289600000,2016,2,乔治斯,乔治斯,Georges,2.03,31,尼昂,Niang,00,1627777,前锋,College,104.3 公斤,UTA,犹他,Utah,jazz,Western,爵士,西部,西北分区,1610612762,False,True,00,爵士,Jazz
nerlens_noel,美国,United States,Kentucky/United States,诺伦斯 诺尔,Nerlens Noel,765950400000,2013,4,诺伦斯,诺伦斯,Nerlens,2.11,3,诺尔,Noel,00,203457,前锋-中锋,College,99.8 公斤,OKC,俄克拉荷马城,Oklahoma City,thunder,Western,雷霆,西部,西北分区,1610612760,False,True,00,雷霆,Thunder
dirk_nowitzki,德国,Germany,"Wurzburg, Germany/Germany",德克 诺维茨基,Dirk Nowitzki,267076800000,1998,20,德克,德克,Dirk,2.13,41,诺维茨基,Nowitzki,00,1717,前锋,Country,111.1 公斤,DAL,达拉斯,Dallas,mavericks,Western,独行侠,西部,西南分区,1610612742,False,True,00,独行侠,Mavericks
frank_ntilikina,法国,France,France,弗兰克 尼利基纳,Frank Ntilikina,901598400000,2017,1,弗兰克,弗兰克,Frank,1.98,11,尼利基纳,Ntilikina,00,1628373,后卫,,90.7 公斤,NYK,纽约,New York,knicks,Eastern,尼克斯,东部,大西洋分区,1610612752,False,True,00,尼克斯,Knicks
james_nunnally,美国,United States,California-Santa Barbara/United States,詹姆斯 纳纳利,James Nunnally,647928000000,2012,1,詹姆斯,詹姆斯,James,2.01,7,纳纳利,Nunnally,00,203263,前锋,College,94.3 公斤,MIN,明尼苏达,Minnesota,timberwolves,Western,森林狼,西部,西北分区,1610612750,False,True,00,森林狼,Timberwolves
jusuf_nurkic,波斯尼亚和黑塞哥维那,Bosnia & Herzegovina,Bosnia & Herzegovina,尤素福 努尔基奇,Jusuf Nurkic,777614400000,2014,4,尤素福,尤素福,Jusuf,2.13,27,努尔基奇,Nurkic,00,203994,中锋,None,124.7 公斤,POR,波特兰,Portland,blazers,Western,开拓者,西部,西北分区,1610612757,False,True,00,开拓者,Trail Blazers
david_nwaba,美国,United States,Cal Poly-S.L.O./United States,大卫 努瓦巴,David Nwaba,726987600000,0,2,大卫,大卫,David,1.93,12,努瓦巴,Nwaba,00,1628021,后卫,From,99.3 公斤,CLE,克利夫兰,Cleveland,cavaliers,Eastern,骑士,东部,中央分区,1610612739,False,True,00,骑士,Cavaliers
royce_o'neale,美国,United States,Baylor/United States,罗伊斯 奥尼尔,Royce O'Neale,739252800000,2015,1,罗伊斯,罗伊斯,Royce,1.98,23,奥尼尔,O'Neale,00,1626220,前锋,College,102.5 公斤,UTA,犹他,Utah,jazz,Western,爵士,西部,西北分区,1610612762,False,True,00,爵士,Jazz
kyle_o'quinn,美国,United States,Norfolk State/United States,凯尔 奎恩,Kyle O'Quinn,638427600000,2012,6,凯尔,凯尔,Kyle,2.08,10,奎恩,O'Quinn,00,203124,中锋,College,113.4 公斤,IND,印第安纳,Indiana,pacers,Eastern,步行者,东部,中央分区,1610612754,False,True,00,步行者,Pacers
semi_ojeleye,美国,United States,Southern Methodist/United States,塞米 奥杰莱,Semi Ojeleye,786603600000,2017,1,塞米,塞米,Semi,2.01,37,奥杰莱,Ojeleye,00,1628400,前锋,College,109.3 公斤,BOS,波士顿,Boston,celtics,Eastern,凯尔特人,东部,大西洋分区,1610612738,False,True,00,凯尔特人,Celtics
jahlil_okafor,美国,United States,Duke/United States,贾利尔 奥卡福,Jahlil Okafor,819003600000,2015,3,贾利尔,贾利尔,Jahlil,2.11,8,奥卡福,Okafor,00,1626143,中锋,College,124.7 公斤,NOP,新奥尔良,New Orleans,pelicans,Western,鹈鹕,西部,西南分区,1610612740,False,True,00,鹈鹕,Pelicans
elie_okobo,法国,France,France,Elie 奥科博,Elie Okobo,877579200000,2018,0,Elie,Elie,Elie,1.90,2,奥科博,Okobo,00,1629059,后卫,,86.2 公斤,PHX,菲尼克斯,Phoenix,suns,Western,太阳,西部,太平洋分区,1610612756,False,True,00,太阳,Suns
josh_okogie,尼日利亚,Nigeria,Georgia Tech/Nigeria,约什 奥科吉,Josh Okogie,904622400000,2018,0,约什,约什,Josh,1.93,20,奥科吉,Okogie,00,1629006,后卫,College,96.2 公斤,MIN,明尼苏达,Minnesota,timberwolves,Western,森林狼,西部,西北分区,1610612750,False,True,00,森林狼,Timberwolves
victor_oladipo,美国,United States,Indiana/United States,维克托 奥拉迪波,Victor Oladipo,704952000000,2013,5,维克托,维克托,Victor,1.93,4,奥拉迪波,Oladipo,00,203506,后卫,College,95.3 公斤,IND,印第安纳,Indiana,pacers,Eastern,步行者,东部,中央分区,1610612754,False,True,00,步行者,Pacers
kelly_olynyk,加拿大,Canada,Gonzaga/Canada,凯利 奥利尼克,Kelly Olynyk,672033600000,2013,5,凯利,凯利,Kelly,2.13,9,奥利尼克,Olynyk,00,203482,前锋,College,108.9 公斤,MIA,迈阿密,Miami,heat,Eastern,热火,东部,东南分区,1610612748,False,True,00,热火,Heat
cedi_osman,土耳其,Turkey,Anadolu Efes/Turkey,赛迪 奥斯曼,Cedi Osman,797313600000,2015,1,赛迪,赛迪,Cedi,2.03,16,奥斯曼,Osman,00,1626224,前锋,From,97.5 公斤,CLE,克利夫兰,Cleveland,cavaliers,Eastern,骑士,东部,中央分区,1610612739,False,True,00,骑士,Cavaliers
kelly_oubre jr.,美国,United States,Kansas/United States,凯利 小乌布雷,Kelly Oubre Jr.,818485200000,2015,3,凯利,凯利,Kelly,2.01,12,小乌布雷,Oubre Jr.,00,1626162,前锋,College,93.0 公斤,WAS,华盛顿,Washington,wizards,Eastern,奇才,东部,东南分区,1610612764,False,True,00,奇才,Wizards
zaza_pachulia,格鲁吉亚,Georgia,"Tbilisi, Georgia/Georgia",扎扎 帕楚里亚,Zaza Pachulia,445237200000,2003,15,扎扎,扎扎,Zaza,2.11,27,帕楚里亚,Pachulia,00,2585,中锋,Country,122.5 公斤,DET,底特律,Detroit,pistons,Eastern,活塞,东部,中央分区,1610612765,False,True,00,活塞,Pistons
jabari_parker,美国,United States,Duke/United States,贾巴里 帕克,Jabari Parker,795243600000,2014,4,贾巴里,贾巴里,Jabari,2.03,2,帕克,Parker,00,203953,前锋,College,111.1 公斤,CHI,芝加哥,Chicago,bulls,Eastern,公牛,东部,中央分区,1610612741,False,True,00,公牛,Bulls
tony_parker,法国,France,"Paris, France/France",托尼 帕克,Tony Parker,390456000000,2001,17,托尼,托尼,Tony,1.88,9,帕克,Parker,00,2225,后卫,Country,83.9 公斤,CHA,夏洛特,Charlotte,hornets,Eastern,黄蜂,东部,东南分区,1610612766,False,True,00,黄蜂,Hornets
chandler_parsons,美国,United States,Florida/United States,钱德勒 帕森斯,Chandler Parsons,593755200000,2011,7,钱德勒,钱德勒,Chandler,2.08,25,帕森斯,Parsons,00,202718,前锋,College,104.3 公斤,MEM,孟菲斯,Memphis,grizzlies,Western,灰熊,西部,西南分区,1610612763,False,True,00,灰熊,Grizzlies
patrick_patterson,美国,United States,Kentucky/United States,帕特里克 帕特森,Patrick Patterson,605854800000,2010,8,帕特里克,帕特里克,Patrick,2.06,54,帕特森,Patterson,00,202335,前锋,College,104.3 公斤,OKC,俄克拉荷马城,Oklahoma City,thunder,Western,雷霆,西部,西北分区,1610612760,False,True,00,雷霆,Thunder
justin_patton,美国,United States,Creighton/United States,贾斯汀 巴顿,Justin Patton,866260800000,2017,1,贾斯汀,贾斯汀,Justin,2.13,0,巴顿,Patton,00,1628383,中锋,College,109.3 公斤,PHI,费城,Philadelphia,sixers,Eastern,76人,东部,大西洋分区,1610612755,False,True,00,76人,Sixers
chris_paul,美国,United States,Wake Forest/United States,克里斯 保罗,Chris Paul,484200000000,2005,13,克里斯,克里斯,Chris,1.83,3,保罗,Paul,00,101108,后卫,College,79.4 公斤,HOU,休斯顿,Houston,rockets,Western,火箭,西部,西南分区,1610612745,False,True,00,火箭,Rockets
cameron_payne,美国,United States,Murray State/United States,卡梅隆 佩恩,Cameron Payne,776318400000,2015,3,卡梅隆,卡梅隆,Cameron,1.90,22,佩恩,Payne,00,1626166,后卫,College,86.2 公斤,CHI,芝加哥,Chicago,bulls,Eastern,公牛,东部,中央分区,1610612741,False,True,00,公牛,Bulls
elfrid_payton,美国,United States,Louisiana-Lafayette/United States,艾弗里德 佩顿,Elfrid Payton,761893200000,2014,4,艾弗里德,艾弗里德,Elfrid,1.93,4,佩顿,Payton,00,203901,后卫,College,83.9 公斤,NOP,新奥尔良,New Orleans,pelicans,Western,鹈鹕,西部,西南分区,1610612740,False,True,00,鹈鹕,Pelicans
theo_pinson,美国,United States,United States,西奥 Pinson,Theo Pinson,815547600000,2018,0,西奥,西奥,Theo,1.98,10,Pinson,Pinson,00,1629033,后卫-前锋,,98.9 公斤,BKN,布鲁克林,Brooklyn,nets,Eastern,篮网,东部,大西洋分区,1610612751,False,True,00,篮网,Nets
mason_plumlee,美国,United States,Duke/United States,梅森 普拉姆利,Mason Plumlee,636613200000,2013,5,梅森,梅森,Mason,2.11,24,普拉姆利,Plumlee,00,203486,前锋-中锋,College,106.6 公斤,DEN,丹佛,Denver,nuggets,Western,掘金,西部,西北分区,1610612743,False,True,00,掘金,Nuggets
miles_plumlee,美国,United States,Duke/United States,迈尔斯 普拉姆利,Miles Plumlee,589089600000,2012,6,迈尔斯,迈尔斯,Miles,2.11,18,普拉姆利,Plumlee,00,203101,中锋,College,112.9 公斤,ATL,亚特兰大,Atlanta,hawks,Eastern,老鹰,东部,东南分区,1610612737,False,True,00,老鹰,Hawks
jakob_poeltl,奥地利,Austria,Utah/Austria,雅各布 珀尔特尔,Jakob Poeltl,813729600000,2016,2,雅各布,雅各布,Jakob,2.13,25,珀尔特尔,Poeltl,00,1627751,中锋,College,104.3 公斤,SAS,圣安东尼奥,San Antonio,spurs,Western,马刺,西部,西南分区,1610612759,False,True,00,马刺,Spurs
quincy_pondexter,美国,United States,Washington/United States,昆西 庞德塞特,Quincy Pondexter,573973200000,2010,6,昆西,昆西,Quincy,2.01,3,庞德塞特,Pondexter,00,202347,前锋,College,104.3 公斤,SAS,圣安东尼奥,San Antonio,spurs,Western,马刺,西部,西南分区,1610612759,False,True,00,马刺,Spurs
michael_porter_jr,美国,United States,Missouri/United States,迈克尔 小波特,Michael Porter Jr.,899092800000,2018,0,迈克尔,迈克尔,Michael,2.08,1,小波特,Porter Jr.,00,1629008,前锋,College,95.3 公斤,DEN,丹佛,Denver,nuggets,Western,掘金,西部,西北分区,1610612743,False,True,00,掘金,Nuggets
otto_porter jr.,美国,United States,Georgetown/United States,奥托 小波特,Otto Porter Jr.,739080000000,2013,5,奥托,奥托,Otto,2.03,22,小波特,Porter Jr.,00,203490,前锋,College,89.8 公斤,WAS,华盛顿,Washington,wizards,Eastern,奇才,东部,东南分区,1610612764,False,True,00,奇才,Wizards
bobby_portis,美国,United States,Arkansas/United States,鲍比 波蒂斯,Bobby Portis,792392400000,2015,3,鲍比,鲍比,Bobby,2.11,5,波蒂斯,Portis,00,1626171,前锋,College,113.4 公斤,CHI,芝加哥,Chicago,bulls,Eastern,公牛,东部,中央分区,1610612741,False,True,00,公牛,Bulls
kristaps_porzingis,拉脱维亚,Latvia,Latvia,克里斯塔普斯 波尔津吉斯,Kristaps Porzingis,807336000000,2015,3,克里斯塔普斯,克里斯塔普斯,Kristaps,2.21,6,波尔津吉斯,Porzingis,00,204001,前锋-中锋,,108.9 公斤,NYK,纽约,New York,knicks,Eastern,尼克斯,东部,大西洋分区,1610612752,False,True,00,尼克斯,Knicks
dwight_powell,加拿大,Canada,Stanford/Canada,德怀特 鲍威尔,Dwight Powell,679982400000,2014,4,德怀特,德怀特,Dwight,2.11,7,鲍威尔,Powell,00,203939,前锋-中锋,College,108.9 公斤,DAL,达拉斯,Dallas,mavericks,Western,独行侠,西部,西南分区,1610612742,False,True,00,独行侠,Mavericks
norman_powell,美国,United States,UCLA/United States,诺曼 鲍威尔,Norman Powell,738302400000,2015,3,诺曼,诺曼,Norman,1.93,24,鲍威尔,Powell,00,1626181,前锋-后卫,College,97.5 公斤,TOR,多伦多,Toronto,raptors,Eastern,猛龙,东部,大西洋分区,1610612761,False,True,00,猛龙,Raptors
alex_poythress,美国,United States,Kentucky/United States,亚历克斯 波伊思雷斯,Alex Poythress,747288000000,2016,2,亚历克斯,亚历克斯,Alex,2.06,22,波伊思雷斯,Poythress,00,1627816,前锋,College,106.6 公斤,ATL,亚特兰大,Atlanta,hawks,Eastern,老鹰,东部,东南分区,1610612737,False,True,00,老鹰,Hawks
billy_preston,美国,United States,University of Kansas/United States,比利 Preston,Billy Preston,877838400000,2018,0,比利,比利,Billy,2.08,20,Preston,Preston,00,1629009,前锋,College,108.9 公斤,CLE,克利夫兰,Cleveland,cavaliers,Eastern,骑士,东部,中央分区,1610612739,False,True,00,骑士,Cavaliers
taurean_prince,美国,United States,Baylor/United States,托里恩 普林斯,Taurean Prince,764312400000,2016,2,托里恩,托里恩,Taurean,2.03,12,普林斯,Prince,00,1627752,前锋,College,99.8 公斤,ATL,亚特兰大,Atlanta,hawks,Eastern,老鹰,东部,东南分区,1610612737,False,True,00,老鹰,Hawks
zhou_qi,中国,China,China,周琦 ,Zhou Qi,821768400000,2016,1,周琦,周琦,Zhou,2.16,9,,Qi,00,1627753,前锋-中锋,,95.3 公斤,HOU,休斯顿,Houston,rockets,Western,火箭,西部,西南分区,1610612745,False,True,00,火箭,Rockets
ivan_rabb,美国,United States,California/United States,伊万 拉比,Ivan Rabb,855032400000,2017,1,伊万,伊万,Ivan,2.08,10,拉比,Rabb,00,1628397,前锋,College,99.8 公斤,MEM,孟菲斯,Memphis,grizzlies,Western,灰熊,西部,西南分区,1610612763,False,True,00,灰熊,Grizzlies
chasson_randle,美国,United States,Stanford/United States,尚松 兰德尔,Chasson Randle,728888400000,2015,1,尚松,尚松,Chasson,1.88,9,兰德尔,Randle,00,1626184,后卫,College,83.9 公斤,WAS,华盛顿,Washington,wizards,Eastern,奇才,东部,东南分区,1610612764,False,True,00,奇才,Wizards
julius_randle,美国,United States,Kentucky/United States,朱利叶斯 兰德尔,Julius Randle,786085200000,2014,4,朱利叶斯,朱利叶斯,Julius,2.06,30,兰德尔,Randle,00,203944,前锋,College,113.4 公斤,NOP,新奥尔良,New Orleans,pelicans,Western,鹈鹕,西部,西南分区,1610612740,False,True,00,鹈鹕,Pelicans
zach_randolph,美国,United States,Michigan State/United States,扎克 兰多夫,Zach Randolph,364104000000,2001,17,扎克,扎克,Zach,2.06,50,兰多夫,Randolph,00,2216,前锋,College,113.4 公斤,SAC,萨克拉门托,Sacramento,kings,Western,国王,西部,太平洋分区,1610612758,False,True,00,国王,Kings
jj_redick,美国,United States,Duke/United States,JJ 雷迪克,JJ Redick,456897600000,2006,12,JJ,JJ,JJ,1.93,17,雷迪克,Redick,00,200755,后卫,College,90.7 公斤,PHI,费城,Philadelphia,sixers,Eastern,76人,东部,大西洋分区,1610612755,False,True,00,76人,Sixers
davon_reed,美国,United States,Miami (FL)/United States,达文 里德,Davon Reed,802843200000,2017,1,达文,达文,Davon,1.96,32,里德,Reed,00,1628432,后卫,College,94.3 公斤,IND,印第安纳,Indiana,pacers,Eastern,步行者,东部,中央分区,1610612754,False,True,00,步行者,Pacers
josh_richardson,美国,United States,Tennessee/United States,约什 理查德森,Josh Richardson,748065600000,2015,3,约什,约什,Josh,1.98,0,理查德森,Richardson,00,1626196,后卫-前锋,College,90.7 公斤,MIA,迈阿密,Miami,heat,Eastern,热火,东部,东南分区,1610612748,False,True,00,热火,Heat
malachi_richardson,美国,United States,Syracuse/United States,马拉凯 理查德森,Malachi Richardson,820818000000,2016,2,马拉凯,马拉凯,Malachi,1.98,22,理查德森,Richardson,00,1627781,后卫,College,93.0 公斤,TOR,多伦多,Toronto,raptors,Eastern,猛龙,东部,大西洋分区,1610612761,False,True,00,猛龙,Raptors
austin_rivers,美国,United States,Duke/United States,奥斯汀 里弗斯,Austin Rivers,712641600000,2012,6,奥斯汀,奥斯汀,Austin,1.93,1,里弗斯,Rivers,00,203085,后卫,College,90.7 公斤,WAS,华盛顿,Washington,wizards,Eastern,奇才,东部,东南分区,1610612764,False,True,00,奇才,Wizards
andre_roberson,美国,United States,Colorado/United States,安德烈 罗伯森,Andre Roberson,691822800000,2013,5,安德烈,安德烈,Andre,2.01,21,罗伯森,Roberson,00,203460,后卫-前锋,College,95.3 公斤,OKC,俄克拉荷马城,Oklahoma City,thunder,Western,雷霆,西部,西北分区,1610612760,False,True,00,雷霆,Thunder
devin_robinson,美国,United States,Florida/United States,德文 罗宾逊,Devin Robinson,794552400000,2017,1,德文,德文,Devin,2.03,7,罗宾逊,Robinson,00,1628421,前锋,College,90.7 公斤,WAS,华盛顿,Washington,wizards,Eastern,奇才,东部,东南分区,1610612764,False,True,00,奇才,Wizards
duncan_robinson,美国,United States,Michigan/United States,Duncan 罗宾逊,Duncan Robinson,766987200000,2018,0,Duncan,Duncan,Duncan,2.03,55,罗宾逊,Robinson,00,1629130,前锋,College,95.3 公斤,MIA,迈阿密,Miami,heat,Eastern,热火,东部,东南分区,1610612748,False,True,00,热火,Heat
jerome_robinson,美国,United States,Boston College/United States,杰罗米 罗宾逊,Jerome Robinson,856587600000,2018,0,杰罗米,杰罗米,Jerome,1.96,10,罗宾逊,Robinson,00,1629010,后卫,College,86.2 公斤,LAC,洛杉矶,LA,clippers,Western,快船,西部,太平洋分区,1610612746,False,True,00,快船,Clippers
mitchell_robinson,美国,United States,Western Kentucky University/United States,米切尔 罗宾逊,Mitchell Robinson,891406800000,2018,0,米切尔,米切尔,Mitchell,2.16,26,罗宾逊,Robinson,00,1629011,中锋,,108.9 公斤,NYK,纽约,New York,knicks,Eastern,尼克斯,东部,大西洋分区,1610612752,False,True,00,尼克斯,Knicks
glenn_robinson iii,美国,United States,Michigan/United States,格伦 罗宾逊三世,Glenn Robinson III,758005200000,2014,4,格伦,格伦,Glenn,1.98,22,罗宾逊三世,Robinson III,00,203922,后卫-前锋,College,100.7 公斤,DET,底特律,Detroit,pistons,Eastern,活塞,东部,中央分区,1610612765,False,True,00,活塞,Pistons
rajon_rondo,美国,United States,Kentucky/United States,拉简 隆多,Rajon Rondo,509432400000,2006,12,拉简,拉简,Rajon,1.85,9,隆多,Rondo,00,200765,后卫,College,84.4 公斤,LAL,洛杉矶,Los Angeles,lakers,Western,湖人,西部,太平洋分区,1610612747,False,True,00,湖人,Lakers
derrick_rose,美国,United States,Memphis/United States,德里克 罗斯,Derrick Rose,591940800000,2008,9,德里克,德里克,Derrick,1.90,25,罗斯,Rose,00,201565,后卫,College,90.7 公斤,MIN,明尼苏达,Minnesota,timberwolves,Western,森林狼,西部,西北分区,1610612750,False,True,00,森林狼,Timberwolves
terrence_ross,美国,United States,Washington/United States,特伦斯 罗斯,Terrence Ross,665730000000,2012,6,特伦斯,特伦斯,Terrence,2.01,31,罗斯,Ross,00,203082,后卫-前锋,College,93.4 公斤,ORL,奥兰多,Orlando,magic,Eastern,魔术,东部,东南分区,1610612753,False,True,00,魔术,Magic
terry_rozier,美国,United States,Louisville/United States,特里 罗齐尔,Terry Rozier,763880400000,2015,3,特里,特里,Terry,1.85,12,罗齐尔,Rozier,00,1626179,后卫,College,86.2 公斤,BOS,波士顿,Boston,celtics,Eastern,凯尔特人,东部,大西洋分区,1610612738,False,True,00,凯尔特人,Celtics
ricky_rubio,西班牙,Spain,"El Masnou, Spain/Spain",里基 卢比奥,Ricky Rubio,656481600000,2009,7,里基,里基,Ricky,1.93,3,卢比奥,Rubio,00,201937,后卫,Country,86.2 公斤,UTA,犹他,Utah,jazz,Western,爵士,西部,西北分区,1610612762,False,True,00,爵士,Jazz
d'angelo_russell,美国,United States,Ohio State/United States,德安吉洛 拉塞尔,D 'Angelo Russell,825051600000,2015,3,德安吉洛,德安吉洛,D 'Angelo,1.96,1,拉塞尔,Russell,00,1626156,后卫,College,89.8 公斤,BKN,布鲁克林,Brooklyn,nets,Eastern,篮网,东部,大西洋分区,1610612751,False,True,00,篮网,Nets
domantas_sabonis,立陶宛,Lithuania,Gonzaga/Lithuania,德曼塔斯 萨博尼斯,Domantas Sabonis,831096000000,2016,2,德曼塔斯,德曼塔斯,Domantas,2.11,11,萨博尼斯,Sabonis,00,1627734,前锋,College,108.9 公斤,IND,印第安纳,Indiana,pacers,Eastern,步行者,东部,中央分区,1610612754,False,True,00,步行者,Pacers
dario_saric,克罗地亚,Croatia,Croatia,达里奥 萨里奇,Dario Saric,765777600000,2014,2,达里奥,达里奥,Dario,2.08,36,萨里奇,Saric,00,203967,前锋,,101.2 公斤,MIN,明尼苏达,Minnesota,timberwolves,Western,森林狼,西部,西北分区,1610612750,False,True,00,森林狼,Timberwolves
tomas_satoransky,捷克共和国,Czech Republic,Czech Republic,托马斯 萨托兰斯基,Tomas Satoransky,688798800000,2012,2,托马斯,托马斯,Tomas,2.01,31,萨托兰斯基,Satoransky,00,203107,后卫-前锋,,95.3 公斤,WAS,华盛顿,Washington,wizards,Eastern,奇才,东部,东南分区,1610612764,False,True,00,奇才,Wizards
dennis_schroder,德国,Germany,Germany/Germany,丹尼 施罗德,Dennis Schroder,748065600000,2013,5,丹尼,丹尼,Dennis,1.85,17,施罗德,Schroder,00,203471,后卫,Country,78.0 公斤,OKC,俄克拉荷马城,Oklahoma City,thunder,Western,雷霆,西部,西北分区,1610612760,False,True,00,雷霆,Thunder
mike_scott,美国,United States,Virginia/United States,迈克 斯科特,Mike Scott,585028800000,2012,6,迈克,迈克,Mike,2.03,30,斯科特,Scott,00,203118,前锋,College,107.5 公斤,LAC,洛杉矶,LA,clippers,Western,快船,西部,太平洋分区,1610612746,False,True,00,快船,Clippers
thabo_sefolosha,瑞士,Switzerland,"Vevey, Switzerland/Switzerland",萨波 塞弗罗萨,Thabo Sefolosha,452318400000,2006,12,萨波,萨波,Thabo,2.01,22,塞弗罗萨,Sefolosha,00,200757,前锋,Country,99.8 公斤,UTA,犹他,Utah,jazz,Western,爵士,西部,西北分区,1610612762,False,True,00,爵士,Jazz
wayne_selden,美国,United States,Kansas/United States,维恩 塞尔登,Wayne Selden,780897600000,2016,2,维恩,维恩,Wayne,1.96,7,塞尔登,Selden,00,1627782,后卫-前锋,College,104.3 公斤,MEM,孟菲斯,Memphis,grizzlies,Western,灰熊,西部,西南分区,1610612763,False,True,00,灰熊,Grizzlies
collin_sexton,美国,United States,Alabama/United States,科林 塞克斯顿,Collin Sexton,915426000000,2018,0,科林,科林,Collin,1.88,2,塞克斯顿,Sexton,00,1629012,后卫,College,86.2 公斤,CLE,克利夫兰,Cleveland,cavaliers,Eastern,骑士,东部,中央分区,1610612739,False,True,00,骑士,Cavaliers
landry_shamet,美国,United States,Wichita State/United States,兰德里 Shamet,Landry Shamet,858229200000,2018,0,兰德里,兰德里,Landry,1.96,1,Shamet,Shamet,00,1629013,后卫,College,85.3 公斤,PHI,费城,Philadelphia,sixers,Eastern,76人,东部,大西洋分区,1610612755,False,True,00,76人,Sixers
iman_shumpert,美国,United States,Georgia Tech/United States,伊曼 香珀特,Iman Shumpert,646372800000,2011,7,伊曼,伊曼,Iman,1.96,9,香珀特,Shumpert,00,202697,后卫,College,97.5 公斤,SAC,萨克拉门托,Sacramento,kings,Western,国王,西部,太平洋分区,1610612758,False,True,00,国王,Kings
pascal_siakam,喀麦隆,Cameroon,New Mexico State/Cameroon,帕斯卡尔 西亚卡姆,Pascal Siakam,765262800000,2016,2,帕斯卡尔,帕斯卡尔,Pascal,2.06,43,西亚卡姆,Siakam,00,1627783,前锋,College,104.3 公斤,TOR,多伦多,Toronto,raptors,Eastern,猛龙,东部,大西洋分区,1610612761,False,True,00,猛龙,Raptors
ben_simmons,澳洲,Australia,Louisiana State/Australia,本 西蒙斯,Ben Simmons,837835200000,2016,1,本,本,Ben,2.08,25,西蒙斯,Simmons,00,1627732,后卫-前锋,College,104.3 公斤,PHI,费城,Philadelphia,sixers,Eastern,76人,东部,大西洋分区,1610612755,False,True,00,76人,Sixers
jonathon_simmons,美国,United States,Houston/United States,乔纳森 西蒙斯,Jonathon Simmons,621748800000,2012,3,乔纳森,乔纳森,Jonathon,1.98,17,西蒙斯,Simmons,00,203613,前锋,College,88.5 公斤,ORL,奥兰多,Orlando,magic,Eastern,魔术,东部,东南分区,1610612753,False,True,00,魔术,Magic
